path	blob_sha	bytes	category	scope	content_available	editorial_review	pr12_change
contracts/pipeline-test-gate/v1/examples/visual-config.json	33cc2b32cad39182427b01618632393a98e69386	298	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/package.json	4374bc8dd26330f83b713680b3fd198613703238	762	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/schemas/browser-profiles.v1.schema.json	880244a21b0a4a6cb913eb073f11498a9e51d705	1269	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/schemas/e2e-result.v1.schema.json	b8ffd9d746ccd77952c04c5103af4f7e1725ce65	2421	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/schemas/lighthouse-settings.v1.schema.json	8af1c1d5c1668154253a10705823909f10fc1929	1777	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/schemas/pipeline-test-gate.v1.schema.json	90891a88d013922094a0ac8973124eabc0843729	53611	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/schemas/visual-baselines.v2.schema.json	3651d9ce3319b9e63c3c687abeadeb7aa92902d2	2222	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/coverage-expectation.ts	021bf36f5751a20c1e462c7ddcc51c5491eaf823	2594	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/coverage-result.ts	823f90d95f8dbc0ca4f3efac13efa0156b11dd1e	2910	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/coverage.ts	3a7f85172561c015d3726cfdf7df60b6874f5d8f	5883	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/digest.ts	395e6d8d9c9f641dd04bd4083d85bf4f1490178c	279	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/gate-decision.ts	58be5ebba6b566ca0996afbfe3fee435aa222624	6848	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/index.ts	1b819efbf7019685a203f148cf815790cff3ff35	238	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/remote.ts	b57f8adb9937faae7c5ac863e467ee0e548da3e9	5134	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/types.ts	f68a63890e19ba5281b8506662bcae7965be69e5	11579	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/src/validation.ts	1ced038b08cb948699e83fbf29491e7884d5e4e2	12874	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/a11y.v1.json	b09d89ba7ae78a7845d56fa9186640f61e001ecd	440	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/api.v1.json	62f84a229d04329813554bd2ffc2d0fd283a2841	732	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/container-build.v1.json	131aaa57824469a3749a19c777ca8ccfb73571f3	188	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/e2e.v1.json	be2bb73515cc472446688605f281996306b8f16d	375	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/http.v1.json	ec572edbf6a85cb11a36a85255ccde54b6ce667a	166	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/kubernetes-fixture.v1.json	b57482af677511f7baeab544d9aebca0cca78ffa	194	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/perf.v1.json	313010ac44a5f3d11fcd64503d444e3b3e1104d4	921	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/security.v1.json	5991085f951c40567b030493165151dbf9e7269d	1416	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/size-budget.v1.json	902ea234ed771141984a49371d72c44afeeff2cf	180	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/tailscale-exposure.v1.json	267eb78f4de08c2e339b75742a1fc97671bf3aa0	199	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/unit.v1.json	f1989fca6517930b5220f23871ad9d484a039bfe	166	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/suites/visual.v1.json	71a93a13a9eb25a593da8a161f9b745fb6bab56e	427	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/tests/declarations-typecheck.ts	fae456cbf708d858a23b97b0a3b5247abfcb9857	699	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-test-gate/v1/tsconfig.json	4dfbe0eca128d99f2aeb3eb06b97de838805eaeb	190	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/README.md	78e60101d05fdb1b7de33752152c8ef29dd840d4	1832	component-or-root-documentation	in-scope	True	not-started	
contracts/pipeline-worker-core/v1/package.json	712a2fcfeb9aa466b6ee78c622b1ab2ae1ba7c6d	666	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/schemas/pipeline-worker-core.v1.schema.json	7a15f165d0ef1a4b808ea507d3370615bf568254	20885	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/schemas/pipeline-worker-core.v2.schema.json	c5a5582d7c2fd1752fd820ba855303d6ac885d8f	28248	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/schemas/pipeline-worker-core.v3.schema.json	a0dc3e3e6ad9c2324f3fb745b9d3d0916806adf2	23004	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/scripts/generate-resource-schema-v2.mjs	72ed7ff607d1b24d9f4da64f4d681dd641bea3c3	3874	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/scripts/generate-resource-schema-v3.mjs	163f341cceb9bea0788c0a1accfa8c311298be04	2006	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/digest.ts	3c43aa9dd1478cfb0723cc62172ca22fef149198	2829	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/index.ts	7cd06fd9a37d8cf2c81e24c5a5b5f7d0f2a84f3d	288	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/resource-types-v2.ts	1bacde076fe989bc1918b3c7295e0659be272d65	2532	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/resource-types-v3.ts	4ce811b79e0f10f70944001adf1ad9e2ea89f3cc	2101	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/resource-validation-v2.ts	28a54ca99a5309252f087ff557aae0f4a66bc9ed	6501	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/resource-validation-v3.ts	e0fd12cfae17ffafeba3f4dae9df397038fc3464	6355	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/trust.ts	9b0685fee83b8aa7c17cc1e93e4d36c8c14cf6ca	1978	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/types.ts	058d431138fa3f6bb8d52f1ccad618bacadf1470	6606	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/src/validation.ts	23f6a230e544b424ef26b39fe99810323bd21c0e	11476	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/pipeline-worker-core/v1/tsconfig.json	4dfbe0eca128d99f2aeb3eb06b97de838805eaeb	190	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/README.md	d4b87aabda2df4485a400e1d908f37382576b6d0	1908	component-or-root-documentation	in-scope	True	not-started	
contracts/prism/v1/fixtures/minimal-web.json	f7817b5191e6dbb5f412342edf6acc033d7c00b7	1158	test-fixture	excluded from editorial migration; preserve test behavior and inspect dependencies	False	not-started	
contracts/prism/v1/package.json	47914e3c66ce7da5f08aaca31f37dc83c279b23e	846	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/schemas/baseline-v2.schema.json	a3d224fd4fc4348f03c87a873a84a36202e80b5e	1207	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/schemas/engine-requests.v1.json	b137533f702698e52b2d1929ea748627e3be9b23	3161	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/schemas/engine-results.v1.json	eb91c79e55931c932aae3211fa844ee97944cd91	2468	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/schemas/prism-v1.schema.json	addf026ffb4944337471c84aac9bdf1655852498	25800	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/scripts/generate-validators.mjs	0ef798e95427a65d29c6e7814fe596c4e81d3a43	3033	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/baseline-archive.ts	3bda578d071c70956ed210ed185c13fe1558f77c	5924	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/complexity.ts	61055376e84f1f84c224761c62408706d31d0a10	3283	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/digest.ts	2811a0b64eb1410bae1bd8a142509e60105009ce	1206	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/document-semantics.ts	b154bbf852ad2d385e823900518d8a7ae0ed3674	7054	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/index.ts	67bf070f6d7d2b711152bfc010fa4f831dad421f	4989	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/node-catalog.ts	2ced0c5640aed5767b61cbf3471c79aa7ffac515	11592	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/validators.generated.d.mts	8d42f594da7d547a797e8290116a1df3e5ef062c	1301	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/src/validators.generated.mjs	38c294303a9397cd7455b1d6408cb913953b3aad	272607	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/tests/contracts.test.mts	36936d8ef470b8287634063e8e64835098d31ad8	7028	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/prism/v1/tests/fixtures/control-v1-assembly.txt	3720195d7210e1bbee6a52fb8636fdfd06f8e301	1985	test-fixture	excluded from editorial migration; preserve test behavior and inspect dependencies	False	not-started	
contracts/prism/v1/tsconfig.json	7040b3bd93849bb0c54ab640de6b6fba2787e571	357	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/telemetry/v1/README.md	e08f34ebacf551d4837e47a71ceae76dff1c37bc	3220	component-or-root-documentation	in-scope	True	not-started	
contracts/telemetry/v1/bundle-types.ts	3bd9e9622b386631f368b73d609e258b18ceb766	31932	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
contracts/telemetry/v1/bundle/artifact_published.v1.schema.json	1948002e8d5af23370549ebd107efc7269d729f7	2085	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
